origination_year,loan_age_months,credit_tier,fico_score,vantage_score,payment_history_score,credit_history_length_years,num_open_tradelines,num_hard_inquiries_6mo,num_derog_marks,num_collections,bankruptcy_history,prev_auto_loan_delinquency_count,months_since_last_delinquency,annual_income,monthly_income,employment_type,employment_length_years,num_income_sources,loan_amount,loan_term_months,interest_rate_pct,monthly_payment,down_payment_amount,down_payment_pct,current_balance,vehicle_type,vehicle_condition,vehicle_age_at_origination,vehicle_mileage_at_origination,vehicle_value_at_origination,current_vehicle_value,ltv_ratio_origination,current_ltv_ratio,is_underwater,dti_ratio,total_dti_ratio,payment_to_income_ratio,loan_burden_score,times_30_dpd_last_12mo,times_60_dpd_last_12mo,times_90_dpd_ever,max_days_past_due_ever,consecutive_on_time_payments,payment_ratio_actual_vs_required,lender_type,loan_channel,dealer_markup_rate,has_gap_insurance,has_payment_protection,insurance_lapse_indicator,state,state_unemployment_rate,regional_used_car_price_index,origination_rate_environment,is_delinquent_30dpd,is_delinquent
2023,18,Super Prime,829,850,90.0,8,9,0,1,0,0,0,,243878,20323.17,Self-employed,5,1,11204,84,1.9,142.55,1420,0.11,9523.08,Truck,Used,6,71244,12911,9222,0.868,1.033,1,0.007,0.015,0.007,29.32,0,2,1,0,17,0.838,Bank,Direct,0.0,0,1,0,NY,8.0,105.6,3.13,0,0
2020,60,Near Prime,642,633,92.4,1,9,0,1,0,0,0,,46157,3846.42,Self-employed,2,1,10084,60,8.96,209.13,204,0.02,4391.82,SUV,Used,9,95598,10213,10213,0.987,0.43,0,0.054,0.152,0.054,34.05,4,0,1,60,9,1.051,Fintech,Dealer,1.25,1,0,1,PA,6.5,108.9,7.07,1,1
2016,102,Near Prime,654,667,86.3,9,15,0,0,3,0,0,,66506,5542.17,Contract/Gig,1,1,100000,60,8.4,2046.84,29498,0.2,82010.96,Luxury,New,0,0,147492,29498,0.678,2.78,1,0.369,0.974,0.369,39.21,2,0,0,120,36,0.96,Credit Union,Dealer,2.23,0,1,0,FL,7.3,124.5,3.44,1,1
2020,58,Subprime,611,626,84.1,12,2,4,0,2,0,0,,32222,2685.17,Part-time,4,1,49636,72,16.35,1086.28,3449,0.07,27287.46,Truck,New,0,0,49277,25624,1.007,1.065,1,0.405,0.99,0.405,51.18,0,1,0,120,35,0.752,Credit Union,Dealer,2.32,1,0,0,CO,4.2,118.5,4.44,0,0
2019,71,Subprime,587,611,100.0,0,11,0,0,1,0,0,,41796,3483.0,Full-time Salaried,12,2,39254,72,16.42,860.59,1123,0.03,28065.78,SUV,Used,2,16900,37452,10122,1.048,2.773,1,0.247,0.784,0.247,41.32,0,0,0,0,5,1.079,Non-Captive Finance Co.,Direct,0.0,0,0,0,GA,7.3,134.9,4.26,1,1
2020,49,Near Prime,656,633,74.8,10,16,1,3,1,0,0,,50440,4203.33,Full-time Salaried,1,1,52502,60,7.57,1053.78,11653,0.18,22763.2,SUV,New,0,0,64741,31075,0.811,0.733,0,0.251,0.752,0.251,41.93,1,0,3,0,20,0.836,Non-Captive Finance Co.,Direct,0.0,1,0,1,TX,8.2,101.6,4.36,1,1
2018,81,Near Prime,640,662,90.0,9,17,0,1,0,0,0,,41303,3441.92,Full-time Salaried,20,2,6279,60,9.48,131.81,530,0.08,4315.54,Truck,Used,7,92757,6635,6635,0.946,0.65,0,0.038,0.084,0.038,32.9,1,0,1,15,9,0.844,Non-Captive Finance Co.,Direct,0.0,0,0,0,NC,6.7,102.6,3.52,0,0
2015,120,Prime,683,713,94.5,17,2,4,0,0,0,0,,69943,5828.58,Full-time Salaried,7,1,91944,48,7.96,2242.9,31501,0.27,37085.66,Luxury,New,0,0,116672,23334,0.788,1.589,1,0.385,0.897,0.385,40.69,0,0,0,30,1,0.79,Non-Captive Finance Co.,Direct,0.0,0,1,0,MI,3.0,118.4,6.07,1,1
2018,78,Near Prime,639,664,81.6,15,2,0,0,1,0,1,64.0,41454,3454.5,Full-time Salaried,2,1,16329,36,4.1,482.82,6219,0.28,8273.97,Sedan,New,0,0,22214,4442,0.735,1.863,1,0.14,0.22,0.14,33.17,0,0,0,0,22,1.184,Non-Captive Finance Co.,Dealer,0.93,1,1,0,MI,4.9,96.9,8.31,0,0
2017,90,Deep Subprime,441,468,98.2,8,14,1,0,1,0,0,,37132,3094.33,Part-time,3,1,7324,48,20.14,223.42,2165,0.24,3272.14,SUV,Used,12,168612,9021,9021,0.812,0.363,0,0.072,0.196,0.072,27.78,4,0,0,0,10,0.938,Bank,Dealer,2.06,0,0,0,WA,8.2,92.7,4.61,0,0
2020,56,Deep Subprime,415,437,98.8,8,10,2,0,1,0,0,,28226,2352.17,Full-time Salaried,2,2,75027,48,19.28,2254.42,24437,0.25,62188.26,Luxury,New,0,0,97749,27369,0.768,2.272,1,0.958,0.99,0.958,61.72,2,1,0,0,20,1.072,Fintech,Dealer,0.46,0,0,0,CA,7.7,107.0,3.62,0,0
2020,55,Prime,662,688,84.8,15,2,0,1,0,0,0,,99510,8292.5,Full-time Hourly,4,1,12184,60,6.73,239.71,3696,0.23,10716.23,Electric,Used,5,58695,16073,16073,0.758,0.667,0,0.029,0.076,0.029,28.46,0,0,0,0,21,1.003,Captive (OEM),Direct,0.0,1,0,0,MO,4.0,124.0,4.83,0,0
2020,50,Near Prime,641,632,97.7,11,16,0,0,0,0,3,28.0,46901,3908.42,Full-time Salaried,1,1,84064,48,4.45,1915.06,6708,0.08,40055.24,Electric,New,0,0,83861,16772,1.002,2.388,1,0.49,0.99,0.49,50.35,2,0,0,0,16,1.054,Fintech,Dealer,1.9,0,0,0,CA,7.6,124.5,3.96,1,1
2016,100,Prime,705,699,97.7,8,4,2,0,0,0,0,,97784,8148.67,Self-employed,2,1,12470,84,7.71,192.56,122,0.01,9919.48,SUV,Used,7,101192,12247,12247,1.018,0.81,0,0.024,0.046,0.024,32.19,1,0,2,0,9,0.76,Bank,Direct,0.0,1,1,0,PA,8.1,111.0,5.83,1,1
2021,44,Subprime,616,596,60.1,11,16,1,3,2,0,0,,40492,3374.33,Part-time,5,2,28129,24,14.42,1356.14,6826,0.2,10980.31,Coupe,New,0,0,34134,17749,0.824,0.619,0,0.402,0.799,0.402,52.77,2,2,1,15,16,0.938,Bank,Online,0.0,0,1,0,MD,6.7,115.0,3.34,1,1
2019,62,Prime,671,648,69.7,7,11,0,4,1,0,0,,105949,8829.08,Contract/Gig,0,2,30425,60,4.93,573.18,3042,0.09,13156.46,Truck,New,0,0,33801,13520,0.9,0.973,0,0.065,0.181,0.065,38.69,0,0,0,0,17,0.867,Fintech,Direct,0.0,1,1,0,CA,5.0,103.1,6.48,0,0
2021,43,Near Prime,636,620,86.4,7,12,1,1,0,0,1,22.0,62980,5248.33,Full-time Salaried,3,2,24941,84,12.78,450.75,8227,0.26,14157.95,SUV,Certified Pre-Owned,3,31620,31643,11412,0.788,1.241,1,0.086,0.201,0.086,31.16,0,2,0,0,28,0.939,Captive (OEM),Dealer,0.46,1,0,0,SC,7.2,100.8,7.95,0,0
2024,9,Deep Subprime,556,583,74.3,6,11,3,2,0,0,0,,26417,2201.42,Contract/Gig,0,1,7075,60,17.02,175.91,2122,0.24,4263.26,Electric,Used,10,134000,8844,8844,0.8,0.482,0,0.08,0.15,0.08,34.91,0,0,0,0,2,0.89,Credit Union,Dealer,1.26,0,0,0,OH,7.8,109.9,6.44,1,1
2021,39,Prime,708,688,86.4,12,2,5,0,0,0,0,,70085,5840.42,Full-time Salaried,1,1,29916,72,2.94,453.73,300,0.01,19326.41,Sedan,Certified Pre-Owned,1,14863,30016,14125,0.997,1.368,1,0.078,0.271,0.078,37.11,0,0,0,0,35,1.15,Non-Captive Finance Co.,Online,0.0,1,0,0,CO,6.0,109.6,4.57,0,0
2021,39,Super Prime,789,817,93.2,12,15,0,0,2,0,0,,156370,13030.83,Full-time Hourly,4,1,70814,72,9.39,1290.21,4331,0.06,28662.83,Electric,New,0,0,72191,28876,0.981,0.993,0,0.099,0.284,0.099,35.43,3,0,0,30,10,0.873,Credit Union,Direct,0.0,0,0,0,OH,7.0,96.3,7.52,0,0
2020,55,Subprime,618,634,97.7,4,17,1,0,0,0,1,45.0,39024,3252.0,Self-employed,3,1,24497,60,15.5,589.23,6357,0.22,17596.66,Electric,Used,3,35118,28897,14448,0.848,1.218,1,0.181,0.486,0.181,33.37,4,3,0,0,23,0.809,Fintech,Dealer,1.6,1,0,1,TX,5.8,85.1,7.36,1,1
2015,109,Super Prime,762,738,76.8,13,5,3,2,0,0,1,50.0,240634,20052.83,Full-time Salaried,8,1,23845,48,1.9,516.28,7345,0.24,21979.73,Truck,Certified Pre-Owned,3,44316,30608,9565,0.779,2.298,1,0.026,0.073,0.026,31.37,3,0,0,0,35,0.821,Captive (OEM),Dealer,1.81,1,0,0,CA,8.1,101.9,3.21,0,0
2024,5,Near Prime,657,651,76.9,0,8,2,0,3,0,3,27.0,52756,4396.33,Full-time Hourly,5,1,31825,60,11.48,699.6,12178,0.28,27869.91,Truck,New,0,0,43493,43493,0.732,0.641,0,0.159,0.309,0.159,35.25,1,0,2,90,1,1.141,Bank,Direct,0.0,0,0,0,FL,4.9,109.9,7.23,1,1
2024,6,Subprime,590,616,100.0,13,17,1,0,0,0,0,,50484,4207.0,Self-employed,3,3,6650,60,16.38,163.06,1352,0.18,4523.36,Truck,Used,11,152427,7516,7516,0.885,0.602,0,0.039,0.123,0.039,28.11,1,0,3,0,3,0.866,Credit Union,Direct,0.0,1,0,1,OH,6.6,90.3,8.47,0,0
2022,25,Near Prime,640,631,73.7,10,12,1,2,2,0,2,44.0,68682,5723.5,Retired,0,1,5000,72,8.39,88.62,1928,0.28,4340.21,Truck,Used,10,89570,6887,6887,0.726,0.63,0,0.015,0.024,0.015,30.27,0,0,0,0,2,1.071,Bank,Online,0.0,0,1,0,OH,5.7,114.8,3.61,0,0
2016,100,Prime,694,694,90.8,7,15,1,0,2,0,0,,68816,5734.67,Full-time Hourly,4,1,5509,60,5.7,105.74,165,0.03,4495.39,Sedan,Certified Pre-Owned,6,64044,5527,5527,0.997,0.813,0,0.018,0.04,0.018,33.39,0,2,0,30,14,1.071,Captive (OEM),Direct,0.0,0,1,0,TX,8.2,100.4,4.6,0,0
2017,91,Subprime,613,641,86.9,5,16,2,2,0,0,2,64.0,36112,3009.33,Contract/Gig,1,2,14232,72,13.64,290.52,5390,0.28,4970.53,Sedan,Used,2,22942,19250,5500,0.739,0.904,0,0.097,0.26,0.097,29.98,1,0,0,0,22,0.977,Non-Captive Finance Co.,Dealer,0.18,0,0,0,NY,6.4,116.6,5.91,1,1
2021,37,Prime,703,677,73.3,8,10,1,4,0,0,0,,107920,8993.33,Self-employed,2,3,28810,84,6.79,431.87,10772,0.28,22002.89,Coupe,New,0,0,38473,20005,0.749,1.1,1,0.048,0.12,0.048,32.4,0,0,0,90,25,0.829,Non-Captive Finance Co.,Online,0.0,0,1,0,TX,3.1,127.9,7.74,0,0
2019,71,Subprime,610,629,79.7,0,9,0,2,0,0,0,,51264,4272.0,Full-time Salaried,1,1,6348,72,18.87,147.92,1496,0.2,3320.02,Sedan,Used,12,160152,7484,7484,0.848,0.444,0,0.035,0.096,0.035,32.93,0,0,2,0,29,0.765,Credit Union,Direct,0.0,0,0,0,IN,5.8,97.8,3.43,1,1
2020,56,Prime,661,683,78.9,4,5,3,0,1,0,1,9.0,57113,4759.42,Retired,0,1,11048,60,4.66,206.77,344,0.03,3534.17,SUV,Used,6,54324,11478,10435,0.963,0.339,0,0.043,0.075,0.043,36.94,0,0,1,15,1,1.025,Non-Captive Finance Co.,Direct,0.0,0,0,0,FL,7.0,120.8,6.45,0,0
2019,63,Subprime,585,582,67.5,16,4,1,1,1,1,0,,52784,4398.67,Part-time,0,1,35972,84,13.23,658.91,6372,0.16,13398.19,Sedan,New,0,0,39825,9956,0.903,1.346,1,0.15,0.468,0.15,42.84,0,0,1,15,33,1.028,Credit Union,Dealer,0.98,0,0,0,AZ,7.2,112.2,4.67,0,0
2015,117,Deep Subprime,409,397,85.7,18,12,3,0,1,0,2,21.0,23768,1980.67,Contract/Gig,1,2,7591,60,19.37,198.46,1366,0.15,5124.35,SUV,Used,8,81272,9110,9110,0.833,0.562,0,0.1,0.316,0.1,33.28,0,1,1,0,34,0.783,Non-Captive Finance Co.,Direct,0.0,1,0,0,MI,7.3,131.7,8.01,1,1
2016,108,Deep Subprime,537,516,94.9,0,14,0,1,0,0,2,6.0,35503,2958.58,Full-time Hourly,22,1,38849,72,15.62,834.6,9730,0.21,26448.21,Coupe,New,0,0,46337,9267,0.838,2.854,1,0.282,0.615,0.282,37.95,0,1,0,0,20,0.786,Bank,Dealer,0.91,0,0,1,CA,4.5,92.4,3.54,0,0
2023,22,Deep Subprime,450,477,76.9,11,10,1,2,1,0,0,,30730,2560.83,Part-time,1,3,47734,84,20.41,1071.81,18925,0.29,38671.4,Luxury,New,0,0,65260,53513,0.731,0.723,0,0.419,0.99,0.419,45.62,0,0,0,0,0,0.777,Credit Union,Dealer,0.31,1,0,0,TX,2.9,104.6,5.82,1,1
2024,3,Near Prime,635,656,80.3,8,8,3,2,0,0,0,,47096,3924.67,Self-employed,1,1,9636,72,12.55,191.15,1515,0.13,6647.09,Electric,Used,11,156398,11657,11657,0.827,0.57,0,0.049,0.17,0.049,32.68,1,1,0,15,3,0.987,Fintech,Direct,0.0,1,0,0,NC,4.4,122.2,6.9,1,1
2015,109,Prime,690,692,100.0,0,12,0,0,0,0,1,20.0,81496,6791.33,Full-time Salaried,6,1,7758,84,4.81,108.96,1670,0.19,4062.12,SUV,Used,11,152218,8794,8794,0.882,0.462,0,0.016,0.053,0.016,27.1,4,2,0,120,4,1.164,Credit Union,Online,0.0,0,1,0,TX,4.1,129.5,5.76,1,1
2022,36,Prime,705,717,58.5,5,7,0,5,2,0,0,,109791,9149.25,Full-time Hourly,17,1,25179,60,7.88,509.09,509,0.02,12467.49,Luxury,Certified Pre-Owned,5,48325,25476,25476,0.988,0.489,0,0.056,0.128,0.056,44.33,0,2,3,90,6,0.845,Credit Union,Direct,0.0,1,0,0,FL,8.2,100.0,7.61,1,1
2023,21,Subprime,608,605,100.0,9,3,0,0,0,0,0,,39751,3312.58,Full-time Salaried,3,1,6450,48,21.03,199.83,884,0.13,5513.57,Sedan,Used,9,131193,6800,6800,0.949,0.811,0,0.06,0.143,0.06,30.87,0,0,0,60,6,1.096,Bank,Direct,0.0,1,1,1,CA,3.3,93.6,7.55,0,0
2021,39,Prime,675,680,96.4,1,6,2,1,0,0,0,,92418,7701.5,Contract/Gig,0,1,54367,72,9.98,1006.65,14125,0.22,17585.6,Truck,New,0,0,64205,41091,0.847,0.428,0,0.131,0.44,0.131,31.73,0,1,3,15,32,0.751,Credit Union,Dealer,0.38,0,0,0,FL,8.0,109.2,6.41,0,0
2019,64,Prime,685,660,100.0,11,18,0,0,0,0,1,26.0,82808,6900.67,Self-employed,3,1,6207,48,3.03,137.47,1012,0.14,5773.03,Truck,Used,12,119376,7235,7235,0.858,0.798,0,0.02,0.052,0.02,26.54,0,0,0,30,7,0.946,Bank,Direct,0.0,0,0,0,SC,3.2,91.3,7.69,0,0
2023,22,Prime,693,676,76.3,9,13,0,3,0,0,1,2.0,87419,7284.92,Full-time Salaried,7,1,8101,36,8.71,256.52,2445,0.24,3381.56,SUV,Used,10,91900,10189,10189,0.795,0.332,0,0.035,0.071,0.035,32.36,0,0,1,60,20,0.947,Credit Union,Dealer,1.55,0,0,1,FL,6.5,93.5,3.44,1,1
2016,99,Prime,714,702,95.7,18,17,1,0,0,0,0,,85092,7091.0,Full-time Salaried,3,2,17806,60,4.84,334.72,5140,0.22,12268.56,SUV,Used,5,44795,23367,13352,0.762,0.919,0,0.047,0.088,0.047,26.03,2,2,0,0,1,0.9,Credit Union,Direct,0.0,1,0,1,NY,6.3,86.9,7.5,1,1
2022,35,Subprime,595,573,92.2,14,7,1,0,1,0,0,,51635,4302.92,Contract/Gig,5,1,13169,60,9.65,277.54,2029,0.14,9411.01,SUV,Certified Pre-Owned,9,117468,14496,14496,0.908,0.649,0,0.065,0.123,0.065,32.18,1,0,3,0,33,0.869,Non-Captive Finance Co.,Dealer,0.15,1,0,0,PA,7.6,119.8,3.64,0,0
2020,52,Prime,713,703,86.5,10,15,2,2,0,0,2,22.0,104704,8725.33,Full-time Salaried,3,3,7285,72,1.9,107.14,1906,0.22,6252.68,Truck,Used,11,119141,8664,8664,0.841,0.722,0,0.012,0.023,0.012,29.76,2,0,0,0,9,1.16,Bank,Online,0.0,1,1,1,CA,7.5,87.5,3.52,1,1
2021,38,Near Prime,633,635,89.2,9,11,0,1,0,0,2,27.0,59649,4970.75,Full-time Salaried,8,1,9520,24,12.26,449.3,3200,0.25,6626.55,Sedan,Used,2,22730,12802,4572,0.744,1.449,1,0.09,0.148,0.09,29.16,3,0,0,15,8,0.913,Non-Captive Finance Co.,Dealer,1.85,0,1,0,GA,4.3,102.8,7.37,0,0
2017,92,Subprime,600,620,77.1,5,10,0,1,3,0,3,66.0,53177,4431.42,Part-time,3,1,22431,60,14.88,532.22,5429,0.2,12956.98,Luxury,Certified Pre-Owned,7,98973,27149,27149,0.826,0.477,0,0.12,0.185,0.12,36.45,0,0,0,0,1,1.024,Credit Union,Dealer,1.45,1,1,1,NY,3.3,121.1,7.08,0,0
2023,21,Super Prime,835,825,64.1,18,8,2,3,0,0,0,,121243,10103.58,Full-time Salaried,2,1,75805,72,4.85,1215.57,3742,0.05,39061.07,SUV,New,0,0,74848,65117,1.013,0.6,0,0.12,0.386,0.12,45.96,0,2,0,30,9,0.749,Non-Captive Finance Co.,Direct,0.0,0,0,0,TX,2.8,120.6,4.45,0,0
2018,83,Subprime,599,595,77.2,16,5,1,3,0,0,1,27.0,51679,4306.58,Full-time Salaried,2,1,84883,60,13.67,1960.59,7436,0.08,39732.74,Luxury,New,0,0,92954,18590,0.913,2.137,1,0.455,0.99,0.455,52.43,3,0,2,0,27,1.016,Credit Union,Direct,0.0,0,1,0,NY,8.3,104.5,3.28,0,0
2018,73,Super Prime,749,766,92.2,3,4,0,1,0,0,0,,223442,18620.17,Full-time Salaried,6,1,40329,36,5.95,1225.97,3827,0.09,22580.81,Electric,New,0,0,42528,8505,0.948,2.655,1,0.066,0.169,0.066,33.42,2,2,0,120,24,0.936,Captive (OEM),Dealer,1.36,1,0,0,GA,5.6,121.3,7.17,1,1
2022,36,Super Prime,817,844,64.5,9,3,1,5,0,0,0,,108687,9057.25,Full-time Salaried,12,3,5000,48,5.05,115.26,1912,0.28,3515.47,Sedan,Used,11,120307,6831,6831,0.732,0.515,0,0.013,0.042,0.013,33.13,0,1,0,120,22,0.732,Captive (OEM),Direct,0.0,1,1,1,IL,7.4,92.8,8.1,0,0
2023,24,Prime,716,698,91.8,14,3,3,0,2,0,0,,62543,5211.92,Full-time Salaried,3,1,35209,72,8.43,624.75,14310,0.3,13590.14,SUV,New,0,0,47701,35298,0.738,0.385,0,0.12,0.24,0.12,29.4,3,1,2,120,21,0.911,Non-Captive Finance Co.,Dealer,0.29,0,0,0,CA,8.3,125.7,4.96,0,0
2019,62,Prime,679,670,81.8,12,12,1,1,1,0,0,,79202,6600.17,Part-time,2,1,31848,60,8.29,650.19,6882,0.18,18217.43,Truck,Used,2,20170,38237,10062,0.833,1.811,1,0.099,0.232,0.099,34.41,0,0,2,30,10,0.825,Credit Union,Direct,0.0,0,1,0,TN,8.4,92.3,7.97,0,0
2015,120,Super Prime,751,724,54.4,6,13,1,5,0,0,0,,174765,14563.75,Self-employed,2,2,6042,84,2.86,79.45,828,0.12,2725.04,Sedan,Used,9,127539,6907,6907,0.875,0.395,0,0.005,0.014,0.005,40.13,0,0,0,0,2,0.806,Bank,Dealer,0.62,1,1,1,GA,5.7,102.5,6.43,0,0
2024,5,Super Prime,750,742,86.4,17,2,0,0,0,0,1,39.0,187775,15647.92,Full-time Hourly,7,2,26964,84,2.01,344.38,1872,0.07,10588.48,SUV,Used,3,32628,26745,26745,1.008,0.396,0,0.022,0.052,0.022,35.2,0,0,0,90,3,0.777,Non-Captive Finance Co.,Direct,0.0,0,0,1,CA,8.4,99.4,3.09,1,1
2019,71,Super Prime,777,778,79.9,11,4,1,0,3,0,0,,171497,14291.42,Part-time,0,1,5140,84,6.64,76.67,198,0.04,2706.83,Sedan,Used,6,77484,4961,4961,1.036,0.546,0,0.005,0.019,0.005,37.31,1,0,0,30,7,0.892,Bank,Direct,0.0,0,0,0,WA,4.3,107.5,5.39,1,1
2016,107,Near Prime,645,672,95.6,9,17,1,0,0,0,0,,47316,3943.0,Retired,0,1,7388,84,2.79,96.92,366,0.05,3506.58,SUV,Certified Pre-Owned,9,90414,7329,7329,1.008,0.478,0,0.025,0.077,0.025,32.56,0,1,0,15,28,0.907,Bank,Direct,0.0,0,0,0,TX,3.6,124.8,3.93,0,0
2021,38,Subprime,616,637,70.4,3,11,2,2,0,0,0,,40355,3362.92,Full-time Salaried,16,2,45019,48,16.13,1278.85,928,0.02,28487.81,SUV,New,0,0,46433,28324,0.97,1.006,1,0.38,0.99,0.38,53.18,0,0,0,0,16,0.857,Captive (OEM),Dealer,1.53,0,0,1,CA,7.5,97.4,5.07,0,0
2018,73,Near Prime,635,653,44.4,10,13,0,4,0,1,2,72.0,63222,5268.5,Full-time Salaried,11,1,8375,60,10.05,178.15,1314,0.13,5641.73,Truck,Used,11,162789,10108,10108,0.829,0.558,0,0.034,0.074,0.034,42.91,0,0,1,30,16,1.185,Bank,Direct,0.0,1,1,1,CA,7.7,131.3,5.0,1,1
2015,113,Near Prime,630,633,84.1,11,16,1,0,2,0,0,,64289,5357.42,Full-time Salaried,1,2,38789,84,8.8,620.15,12697,0.25,36214.89,Truck,New,0,0,50788,10157,0.764,3.566,1,0.116,0.176,0.116,32.33,0,0,1,30,24,0.894,Credit Union,Dealer,1.28,0,1,0,TX,6.1,90.3,5.36,1,1
2016,102,Subprime,603,623,93.4,9,3,1,0,1,0,2,32.0,45743,3811.92,Full-time Hourly,17,2,11480,84,16.92,234.07,4764,0.3,10599.32,Luxury,Used,12,145164,15883,15883,0.723,0.667,0,0.061,0.15,0.061,26.11,1,0,0,15,27,0.834,Credit Union,Dealer,2.14,0,1,0,TX,3.2,128.6,4.21,0,0
2017,87,Deep Subprime,576,573,68.8,9,12,1,3,0,0,3,54.0,35521,2960.08,Part-time,0,1,16692,24,16.8,823.69,3985,0.2,14108.15,Truck,Used,4,40824,19926,7664,0.838,1.841,1,0.278,0.848,0.278,45.62,0,0,1,0,20,0.997,Credit Union,Dealer,0.18,0,1,0,CA,7.2,89.1,4.6,1,1
2020,58,Super Prime,723,696,87.9,0,8,3,0,0,0,0,,109077,9089.75,Full-time Salaried,4,1,32358,36,9.79,1040.91,9980,0.23,23623.16,Truck,New,0,0,43393,22564,0.746,1.047,1,0.115,0.339,0.115,30.61,0,0,0,30,28,1.165,Captive (OEM),Direct,0.0,1,0,0,TX,8.0,100.0,4.63,0,0
2020,57,Super Prime,753,756,84.0,1,13,1,1,0,0,0,,163160,13596.67,Full-time Salaried,1,2,5665,72,4.4,89.67,432,0.07,3823.67,Van,Used,6,75054,6182,6182,0.916,0.619,0,0.007,0.021,0.007,32.56,0,3,0,15,13,0.923,Captive (OEM),Direct,0.0,0,0,0,TX,2.9,118.6,3.17,1,1
2017,96,Super Prime,836,850,100.0,5,10,0,0,0,0,3,15.0,213542,17795.17,Full-time Salaried,5,1,15318,24,2.15,652.64,1290,0.08,6655.88,Truck,Used,6,84018,16127,11519,0.95,0.578,0,0.037,0.089,0.037,29.98,0,0,0,15,19,0.855,Bank,Dealer,0.47,1,0,0,MI,3.9,94.0,8.39,0,0
2016,105,Subprime,594,616,75.3,7,16,3,1,1,0,0,,30073,2506.08,Full-time Salaried,3,1,7091,72,16.69,156.52,1076,0.14,2593.75,Truck,Used,11,160842,7692,7692,0.922,0.337,0,0.062,0.193,0.062,37.55,4,1,0,60,5,0.782,Bank,Dealer,1.46,1,0,0,CO,3.7,109.2,5.63,1,1
2024,3,Near Prime,655,651,91.1,23,2,2,0,0,0,0,,41573,3464.42,Full-time Salaried,6,1,5000,84,8.28,78.63,232,0.05,4163.94,Coupe,Used,11,147180,4644,4644,1.077,0.897,0,0.023,0.063,0.023,35.9,0,0,0,0,1,0.787,Bank,Dealer,0.82,1,0,0,CO,3.8,113.3,7.01,0,0
2015,116,Prime,680,660,98.7,21,1,1,0,2,0,0,,101176,8431.33,Self-employed,3,2,6867,72,7.83,119.83,2259,0.26,2182.75,SUV,Certified Pre-Owned,11,149435,8692,8692,0.79,0.251,0,0.014,0.028,0.014,24.65,1,0,2,90,16,0.712,Captive (OEM),Dealer,0.53,1,0,0,CA,4.8,104.6,5.45,1,1
2020,49,Near Prime,640,610,90.8,0,7,3,0,0,0,0,,63448,5287.33,Self-employed,1,1,10331,84,6.24,152.11,104,0.01,7955.46,Coupe,Used,10,95460,10411,10411,0.992,0.764,0,0.029,0.045,0.029,33.68,0,1,0,0,5,1.179,Captive (OEM),Direct,0.0,0,1,1,FL,3.9,112.2,6.58,0,0
2016,102,Deep Subprime,566,559,89.7,13,12,3,0,0,0,0,,21434,1786.17,Full-time Salaried,2,2,43097,84,20.7,975.27,2733,0.06,29024.52,Coupe,Used,1,12881,45562,10848,0.946,2.676,1,0.546,0.99,0.546,53.31,2,0,0,120,14,0.934,Captive (OEM),Dealer,0.09,0,0,0,NY,4.1,106.8,5.11,1,1
2016,107,Super Prime,721,719,57.1,11,8,1,3,3,0,2,22.0,220712,18392.67,Self-employed,1,2,52117,48,1.9,1128.41,10647,0.17,19934.46,Truck,New,0,0,62632,12526,0.832,1.591,1,0.061,0.157,0.061,40.27,0,2,0,90,8,0.909,Non-Captive Finance Co.,Online,0.0,0,1,0,FL,7.5,121.3,4.02,1,1
2017,88,Prime,685,704,73.8,12,15,3,3,0,0,0,,105816,8818.0,Retired,0,2,11114,36,3.62,326.25,825,0.07,7087.65,Truck,Used,7,82649,11788,11788,0.943,0.601,0,0.037,0.078,0.037,37.63,0,0,1,90,16,1.128,Captive (OEM),Direct,0.0,1,0,0,AZ,3.0,131.4,8.37,1,1
2020,52,Near Prime,658,632,96.5,10,16,1,0,1,0,0,,67998,5666.5,Self-employed,7,1,42014,72,15.03,889.07,15178,0.28,13352.94,SUV,New,0,0,54209,26020,0.775,0.513,0,0.157,0.364,0.157,30.58,1,0,0,30,23,1.009,Credit Union,Dealer,2.01,0,0,0,TX,4.1,99.7,3.25,0,0
2019,71,Subprime,585,605,90.4,4,12,2,0,1,0,0,,53788,4482.33,Self-employed,1,2,40155,72,17.75,910.18,0,0.0,32678.91,Truck,New,0,0,41426,16570,0.969,1.972,1,0.203,0.709,0.203,40.07,0,0,0,30,35,0.909,Bank,Online,0.0,1,0,0,NY,5.0,125.3,4.95,1,1
2022,31,Subprime,580,607,73.8,20,13,4,0,3,0,0,,40127,3343.92,Retired,0,2,37546,60,12.19,838.8,13778,0.27,11852.18,SUV,New,0,0,51033,37764,0.736,0.314,0,0.251,0.818,0.251,39.98,0,0,0,15,29,1.192,Bank,Direct,0.0,0,0,0,CA,5.2,117.5,7.15,0,0
2020,53,Subprime,580,581,79.2,6,2,1,2,1,0,0,,28568,2380.67,Part-time,0,1,58671,60,11.58,1292.69,9487,0.15,18288.61,Truck,New,0,0,63253,32891,0.928,0.556,0,0.543,0.99,0.543,55.8,2,0,0,15,9,0.903,Credit Union,Online,0.0,1,0,0,CA,8.3,120.1,3.68,1,1
